Text,Label
"Purchase Order,""a4 Queso Cabrales 3 21""",PurchaseOrder
"Invoice,""X51006008197.jpg,,,,,15000,""",Invoice
"Purchase Order,""B-25696,168.00,-9.00,3,Clothing,Saree""",PurchaseOrder
"Invoice,""10342,FRANK,2016-10-30,peter Franken,invoice_10342.pdf""",Invoice
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""10782 2017-12-17 Patricio Simpson""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-25916,80.00,26.00,9,Clothing,Skirt""",PurchaseOrder
"Invoice,""10254,CHOPS,2016-07-11,Yang Wang,invoice_10254.pdf""",Invoice
"Purchase Order,""B-25967,229.00,59.00,9,Clothing,Saree""",PurchaseOrder
"Purchase Order,""43 Ipoh Coffee 15 46""",PurchaseOrder
"Purchase Order,""B-25989,44.00,14.00,3,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""2 Ichang 25 152""",PurchaseOrder
"Invoice,""10622,RICAR,2017-08-06,tanete Limeia,invoice_10622.pdf""",Invoice
"Invoice,""X51006619777.jpg,JALAN KAPAR, MUKIM KAPAR,s,INVOICE,,27.28,CHANGE RM 00""",Invoice
"Purchase Order,""52 Filo Mix 25 7""",PurchaseOrder
"Purchase Order,""10672 2017-09-17 Christina Berglund""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""B-25756,729.00,-492.00,5,Furniture,Bookcases""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-25750,42.00,-15.00,12,Clothing,Skirt""",PurchaseOrder
"Inventory Report,""StockReport_2017-04 , 34 products , Beverages, Condiments, Confections, Dairy Products , Pavlova 50 units sold, Gorgonzola Telino 120 units sold , Partial price data 18-775""",InventoryReport
"Invoice,""10861,WHITC,2018-01-30,art Jablonski,invoice_10861.pdf""",Invoice
"Shipping Manifest,""order_10403.pdf,Order ID 10403 Shipping Details Ship Name Emst Handel Shp Address Krchgaase 6 Ship Cty Graz Ship Region Western Europe Ship Postal Code 8010 Ship Country Austria Customer Details Customer 1D ERNSH Customer Name Emet Handel Employee Details Employee Name Margaret Peacock Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2017-01-03, Shipped Date 2017-01-09 Products Product Paviova Quanity 21 Unit Price 139 Ttat-291-90000000000003, Product Chocolade Quantity 70 Unit Price 10.2 Total 714.0 Total Price Total Price 1005,9000000000001""",ShippingDocument
"Shipping Manifest,""order_10267.pdf,Order ID 10267 Shipping Details Ship Name Frankenversand Ship Address Berliner Platz 43 Ship Gay Munchen Ship Region Western Europe Ship Postal Code 80805 Ship Country Germany Customer Details CustomerID FRANK Customer Name Frankenversand Employee Details Employee Name Margaret Peacock Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2016-07-29 Shipped Date 2016-08-06 Products Product Boston Crab Meat Quantity 50 Unit Price 14.7, Total 735.0 Product Racltte Courdavault Quantity 70 Unit Price 44.0, Tota 3080.0 Product Lakai Quantity 15 Unit Price 14.4 Total 216.0 Total Price Total Price 4031.0""",ShippingDocument
"Purchase Order,""28 Rosle Sauerkraut 130 36.4""",PurchaseOrder
"Purchase Order,""75 IRhonbrau Klosterbier 10 le2""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-26030,221.00,35.00,4,Electronics,Accessories""",PurchaseOrder
"Purchase Order,""19 Teatime Chocolate Biscuits 130 loo""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""B-26073,37.00,17.00,3,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""16 Paviova 40 13.9""",PurchaseOrder
"Purchase Order,""11052 2018-04-27 Mario Pontes,""",PurchaseOrder
"Purchase Order,""B-25693,68.00,-30.00,1,Electronics,Phones""",PurchaseOrder
"Purchase Order,""lar  Schoggi Schokolade 50 143.9""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""lat Jacks New England Clam Chowder 25 77""",PurchaseOrder
"Shipping Manifest,""order_10719.pdf,Order ID 10719 Shipping Details Ship Name Lets Stop N Shop Ship Adress 87 Polk St Suite 5 Ship Cty San Francisco Ship Region North America Ship Postal Code 94117 Ship County USA Customer Details CustomerID LETSS Customer Name Lets Slop N Shop Employee Details Employee Name Laura Callahan Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-1027 Shipped Date 2017-11-05 Products Product Camarvon Tigers Quantity 12 Unit Price 62.5, Total 750.0 Product Nord-Ost Maljeshering Quantity 3 Unit Price 25.69 Total 77.67 Product Touriere Quantity 40 Unit Price 745, Total 296.0 Total Price otal Price 1125.67""",ShippingDocument
"Purchase Order,""16 Paviova 10 13.9""",PurchaseOrder
"Receipt,""receipt135.jpg,URGERs MAYWOOD, CA s027 PHONE 323-588-1607 MC 01 1213 PM 000072 MISC B CHZ B SPC no pickles F FRIES - LRG ay horchata HZ BURGER SPEC nd onions EAT-IN TAXABLE SALES TAX TL ORDER  0000000052 PLEASE HELP US SERVE YOU BETTER YICE WAS VERY GOQD GOOD POOR""",Receipt
"Purchase Order,""purchase_orders_11017.pdf,""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Receipt,""receipt16.jpg,Be sitar ner Blyd 15700 Be ower Bly Bellflower, CA 90706 Nathalie 2 Enchi Omelete SHREDDED BEEF 1 Open Food SHREDDED BEEG 1 Open Food 1 Hashbrowns Side Hashbrowns Side ane 2""",Receipt
"Receipt,""receipt148.jpg,NEW DELHI TNDIAN RESTAURANT 237E, Sisivath Quay, Phnon Pent, Canbodia Tel 0969591472 uonlylehotaai com onal INVOICE Ticket No1740 Date24-Nov-16 Table No 6 Time912 PH QTY PRICE TOTAL House Wine White Glass VEGETABLE SHORBA GARLIC NAAN KARI PAKORA ANGKOR. BEER WITH MEAL ANGKOR BEER WITH HEAL  Thank you for dining with ust  se Have Free Howe Delivery""",Receipt
"Purchase Order,""B-25797,413.00,-314.00,9,Furniture,Chairs""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""X51007231364.jpg,TAX INVOICE,HFY,,,1,""",Invoice
"Purchase Order,""Products""",PurchaseOrder
"Invoice,""10854,ERNSH,2018-01-27,Roland Mendel,invoice_10854.pdf""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Receipt,""receipt139.jpg,ORDER 9 Dine In jonton or Egg Drop or 3.75 Mixed Dinner Wonton Soup 0.00 3.00 01 Egg Roll 8.99 23 Juice Chinesse Chop Suey Honduran Style Dinner Tropical 5.00 2  2.5012 oz Tamal De Pollo 3.50  3.50each Subtotal 24.24 Tax 1.70 25.94 Total Order DAHGRRF9JPM70 Bring back this receipt for 10 off your next visit  Online httpsclover.comt DMHGRRFSJPM70 PULL""",Receipt
"Purchase Order,""33 IGeitost 25 2""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""10844,PICCO,2018-01-21,Georg Pips,invoice_10844.pdf""",Invoice
"Purchase Order,""75 Rhonbrau Kiosterbier 75""",PurchaseOrder
"Purchase Order,""57 Ravioli Angelo 120 15.6""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-25693,76.00,-72.00,9,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""H Chai 10 18""",PurchaseOrder
"Purchase Order,""10827 2018-01-12 Laurence Lebinan""",PurchaseOrder
"Purchase Order,""B-25839,1250.00,486.00,7,Clothing,Saree""",PurchaseOrder
"Purchase Order,""56 IGnocchi di nonna Alice 4 30.4""",PurchaseOrder
"Shipping Manifest,""order_10992.pdf,Order ID 10992 Shipping Details Ship Name The Big Cheese Ship Address 89 Jefferson Way Suite 2 Ship Cy Porland Ship Region Noth America Ship Postal Code 97201 Ship Country USA Customer Details CustomerID THER Customer Name The Big Cheese Employee Details Employee Name Nancy Davetio Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2018-04-01 Shipped Date 2018-04-03 Products Product Mozzarella di Giovanni Quantity 2 Unit Price 34.8, Total 69.6 Total Price Total Price 69.6""",ShippingDocument
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Receipt,""receipt111.jpg,4.39 FR, mild  Fopcom Chicken Spicy , mild  EPR 6.75 Eraisec Beef fleeNoodle 1 9 24.8 Te Cold Noodle With Chicken 14 A 7.95 Beef Noodles 6.25 Amount 25.34 Tax Rate9.00 2.28 Sub-Total 27.62 TIP GUIDE----- 15  3.80 18  4.56 20  5.07""",Receipt
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""oeae 2017-08-28 JJanete Limeira""",PurchaseOrder
"Invoice,""10737,VINET,2017-11-11,pau Henot,invoice_10737.pdf""",Invoice
"Purchase Order,""laa IGula Malacca 77 155""",PurchaseOrder
"Purchase Order,""B-25985,44.00,11.00,4,Clothing,Stole""",PurchaseOrder
"Purchase Order,""purchase_orders_10621.pdf,""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""leo Camembert Pierrot 21 27.2""",PurchaseOrder
"Purchase Order,""2 Ichang 44 19""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""10675 2017-09-19 Peter Franken""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""11042 2018-04-22 Pedro Afonso""",PurchaseOrder
"Purchase Order,""10939 2018-03-10 Giovanni Rovel""",PurchaseOrder
"Invoice,""X51006414470.jpg,UNIHAKKA INTERNATIONAL SDN BHD,Invoice,,,100100000060,CASH""",Invoice
"Purchase Order,""B-25773,209.00,-21.00,2,Electronics,Electronic Games""",PurchaseOrder
"Purchase Order,""B-25792,74.00,-25.00,3,Clothing,Stole""",PurchaseOrder
"Purchase Order,""purchase_orders_10503.pdf,""",PurchaseOrder
"Shipping Manifest,""order_10370.pdf,Order ID 10370 Shipping Details Ship Name Chop-suey Chinese Ship Address Haupt. 31 Ship Gy Bern Ship Region Western Europe Ship Postal Code 3012 Ship Country Switzerland Customer Details CustomerID CHOPS Customer Name Chop-suey Chinese Employee Details Employee Name Michael Suyama Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2016-12-03, Shipped Date 2016-12-27 Products Product Chai Quantity 15 Unit Price 14.4 Total 216.0 Product Wimmers gute Semmeknadel Quantity 30 Unit Price 26.6 Total 798.0 Product Longife Tofu Quantity 20 Unit Price 8.0 Total 160.0 Total Price Total Price 1174.0""",ShippingDocument
"Invoice,""X51005711403.jpg,,INV,,19-03-2018,2,GST Summary Amount""",Invoice
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Shipping Manifest,""order_10856.pdf,Order ID 10856 Shipping Details Ship Name Antonio Moreno Taqueria Ship Address Mataderos 2312 Ship Cy México OF Ship Region Central America Ship Postal Code 5023 Ship Country Mexico Customer Details Customer 1D ANTON Customer Name Antonio Morene Taqueria Employee Details Employee Name Janet Levering Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2016-01-28 Shipped Date 2018-02-10 Products Product Chang Quantity 20 Unit Price 19.0, Tota 380.0 Product Singaporean Hokkien Fried Mee Quantity 20 Unit Price 14.0 Tota 280.0 Total Price otal Price 660.0""",ShippingDocument
"Purchase Order,""lea Vegie-spread 120 143.9""",PurchaseOrder
"Purchase Order,""purchase_orders_10314.pdf,""",PurchaseOrder
"Purchase Order,""26 Gumbar Gummibarchen is 31.23,""",PurchaseOrder
"Purchase Order,""purchase_orders_11051.pdf,""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Invoice,""X51005719857.jpg,,,,19-02-2018,20.40,""",Invoice
"Purchase Order,""70 lOutback Lager 130 12""",PurchaseOrder
"Invoice,""10946,VAFFE,2018-03-12,pate tosen,invoice_10946.pdf""",Invoice
"Invoice,""10975,BOTTM,2018-03-25,tzabeth Lincoln,invoice_10975.pdf""",Invoice
"Receipt,""receipt170.jpg,Delmonicos 70056 3.44 46,39 be 46. 39 Not Included raeetearerp ee""",Receipt
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""purchase_orders_11008.pdf,""",PurchaseOrder
"Purchase Order,""B-26043,79.00,5.00,6,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""10941 2018-03-11 Jose Pavarotti""",PurchaseOrder
"Invoice,""X51007579714.jpg,NASI KANDAR PELITA,INVOICE,,,61.70,Chan RM 0""",Invoice
"Purchase Order,""purchase_orders_10400.pdf,""",PurchaseOrder
"Invoice,""11057,NORTS,2018-04-29,simon Crowther,invoice_11057.pdf""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""purchase_orders_10283.pdf,""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-25693,32.00,-16.00,6,Clothing,Saree""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""10821,SPLIR,2018-01-08,art Braunschweiger,invoice_10821.pdf""",Invoice
"Purchase Order,""es Vegie-spread as aa9""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Receipt,""receipt145.jpg,CHLOES1 81 Ludlow st New York, NY 10002 Tel 212 677-0067 Check Name HHANG,HYUN Server Bar Date 080318 Table Guests 1 -Seat 1  2 HOUSE VODKA 1 HOUSE TEQUILA Subtotal Tax  Sub wTax Gratuity Amt Due Visa EMV""",Receipt
"Invoice,""X510063346992.jpg,SELANGOR DARUL EHSAN.,oo,,,12,61,d""",Invoice
"Purchase Order,""purchase_orders_10729.pdf,""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Invoice,""11008,ERNSH,2018-04-08,Roland Mendel,invoice_11008.pdf""",Invoice
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Shipping Manifest,""order_10309.pdf,Order ID 10309 Shipping Details Ship Name Hungry Ow Al-Night Grocers Ship Address 8 Johnstown Road Ship Cty Cork Ship Region British sles Ship Postal Code None Ship Country Ireland Customer Details Customer 1D HUNGO Customer Name Hungry Ow Al-Night Grocers Employee Details Employee Name Janet Levering Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2016-09-19 Shipped Date 2016-10-23 Products Product. Chef Antons Cajun Seasoning Quantity 20 Unit Price 17.6 Total 352.0 Product Grandmas Boysenbery Spread Quantity 30 Unit Price 20.0 Total 600.0 Product Singaporean Hokkien Fried Mee Quantity 2 Unit Price 11.2 Tota 224 Product Ipoh Coffee Quantity 20 Unit Price 36.8, Total 736.0 Product Flotemysost Quantity 3 Unit Price 17.2 Total 51.599999909900004 Total Price Total Price 1762.0""",ShippingDocument
"Invoice,""X51007228448.jpg,KFA SUPPLY,BillNo,,27052018,11.60,Change""",Invoice
"Inventory Report,""StockReport_2016-09 , 34 products , Beverages, Condiments, Confections, Dairy Products, GrainsCereals, MeatPoultry, Produce, Seafood , Mixed product range, varied price points 18-775 , Complete price data available""",InventoryReport
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""purchase_orders_10380.pdf,""",PurchaseOrder
"Purchase Order,""11023, 2018-04-14 Victoria Ashworth""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Invoice,""X51006619704.jpg,,,,,,""",Invoice
"Purchase Order,""B-25685,45.00,-2.00,4,Clothing,Shirt""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""56 Gnocchi di nonna Alice 160 38""",PurchaseOrder
"Receipt,""receipt17.jpg,TRADING COMPANY tradingcompany .com 7285 Roswell Road Sandy Springs, Georgia 30328 Ais -follaot Tb140  Chk 202524 Nee 102017 623 Coke Shrimp Entree Mac n Cheese French Fries BBQ  Blue Chz chips Discount BBQ  Blue Chz Sprite Lobster Rol Sub State Tax Total Total Due 12 Priced Oysters on the Half Shel. 4- 6 pm daily""",Receipt
"Purchase Order,""18 Icamarvon Tigers 4 leas""",PurchaseOrder
"Purchase Order,""10304 2016-12-25 Yoshi Latimer""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-26003,498.00,-116.00,4,Clothing,Saree""",PurchaseOrder
"Purchase Order,""54 Tourtigre 15 so""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""purchase_orders_10843.pdf,""",PurchaseOrder
"Purchase Order,""B-25819,417.00,49.00,3,Electronics,Electronic Games""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""36 Inlaga Sit 40 19""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""purchase_orders_10690.pdf,""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""B-25602,119.00,-5.00,8,Clothing,Saree""",PurchaseOrder
"Purchase Order,""l21 Sir Rodneys Scones 40 ie""",PurchaseOrder
"Purchase Order,""74 Longlfe Tofu 16 ie""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""B-25926,57.00,6.00,5,Clothing,Leggings""",PurchaseOrder
"Purchase Order,""11033, 2018-04-17 Michael Holz""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""10366 2016-11-28 Eduardo Saavedra""",PurchaseOrder
"Purchase Order,""H Chai 15 18""",PurchaseOrder
"Purchase Order,""10326 2016-10-10 Martin Sommer""",PurchaseOrder
"Purchase Order,""la7 Zaanse koeken 16 76""",PurchaseOrder
"Purchase Order,""purchase_orders_10798.pdf,""",PurchaseOrder
"Purchase Order,""lea Vegie-spread lo 43.9""",PurchaseOrder
"Purchase Order,""lea IWimmers gute Semmelknédel 120 33.25""",PurchaseOrder
"Purchase Order,""10402 2017-01-02 Roland Mendel""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""38 Cote de Blaye 10 1263.5""",PurchaseOrder
"Receipt,""receipt467.jpg,ske-Ost Cash less range EAD AUTHORIZATION 0 0""",Receipt
"Invoice,""X51006882603.jpg,TAX INVOICE,Eco-Shop,,,716.38,Change""",Invoice
"Purchase Order,""B-25873,367.00,73.00,3,Electronics,Electronic Games""",PurchaseOrder
"Purchase Order,""leo IGudbrandsdalsost 3 36""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Shipping Manifest,""order_10351.pdf,Order ID 10351 Shipping Details Ship Name Emst Handel Shp Address Krchgaase 6 Ship Cty Graz Ship Region Western Europe Ship Postal Code 8010 Ship Country Austria Customer Details Customer 1D ERNSH Customer Name Emet Handel Employee Details Employee Name Nancy Davelio Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2016-11-11 Shipped Date 2016-11-20 Products Product Cate de Blaye Quantity 20 Unit Price 210.8 Total 4216.0 Product Jacks New England Clam Chowder Quantity 13 Unit Price 7.7 Total 100.10000000000001 Product Gula Malacca Quantity 7 Unit Price 15.5, Tota 11935 Product Louisiana Fiery Hot Pepper Sauce Quantity 10 Unit Price 16.8 Total 168.0 Total Price otal Price 5677.6""",ShippingDocument
"Purchase Order,""10421 2017-01-21 Bernardo Batista""",PurchaseOrder
